id,artist_name,track_name,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,key,mode,song_popularity,artist_popularity,genres,year
4L2K7JKseFCBoHMZEAszW0,Labrinth,Jealous,0.874,0.439,0.153,0.0,0.107,-8.95,0.0479,116.76,0.104,1,1,1,82,"indie_poptimism, pop",2014
6y2Kaz9QI01XBKJ8mTb7Pf,Rag'n'Bone Man,Skin,0.265,0.564,0.745,0.0,0.147,-7.733,0.31,170.661,0.351,0,1,69,69,neo_soul,2017
67EY6aDoIx8czEPS6a2AaI,The Script,The Man Who Can't Be Moved,0.423,0.608,0.629,0.0,0.0978,-5.024,0.0264,99.953,0.325,10,1,31,74,"celtic_rock, pop",2008
3fDsErbmOD3TuaSDuxSXav,Miranda Lambert,Over You,0.535,0.566,0.507,0.00619,0.107,-6.973,0.0279,158.119,0.141,6,1,58,72,"contemporary_country, country, country_dawn, country_road",2011
0Kfzr9GIn3CxM3WbPLQdHW,flora cash,Nothing Lasts Forever (And It's Fine),0.425,0.512,0.638,0.0,0.139,-4.842,0.0321,140.056,0.432,11,1,0,60,"indie_pop, scandipop, swedish_indie_folk",2017
5R4HqXCZ6uTjxxnGdLt2S6,Noah Cyrus,Stay Together,0.174,0.659,0.589,0.0,0.095,-4.004,0.0541,72.015,0.339,8,1,52,72,"alt_z, pop",2017
63MRutmAXJwkxhMhPHoioS,LÉON,Tired of Talking,0.127,0.669,0.693,2.94e-06,0.174,-6.407,0.0695,100.946,0.398,9,0,52,62,"indie_poptimism, metropopolis",2015
2GmG6CBIADDF6nIgwdWNQq,Katy Perry,Save As Draft,0.345,0.595,0.562,0.0,0.0981,-7.28,0.0512,131.965,0.0659,9,1,0,85,pop,2017
26AuyrZGzWWiYZPSd3XBIg,The Chainsmokers,Bloodstream,0.0317,0.62,0.627,0.0,0.172,-5.889,0.0259,90.955,0.164,9,1,53,81,"electropop, pop, tropical_house",2017
2RlgNHKcydI9sayD2Df2xp,Electric Light Orchestra,Mr. Blue Sky,0.652,0.388,0.338,3.73e-06,0.248,-10.054,0.0329,177.765,0.478,10,1,81,71,"album_rock, art_rock, beatlesque, classic_rock, glam_rock, mellow_gold, rock, soft_rock, symphonic_rock",1977
4uip0lLkMKl1nwchsdXs1r,Sweet,Fox On The Run,0.173,0.511,0.644,6.17e-05,0.0928,-12.191,0.0352,128.067,0.828,4,1,58,57,"album_rock, glam_rock, hard_rock",1974
46MX86XQqYCZRvwPpeq4Gi,Aliotta Haynes Jeremiah,Lake Shore Drive,0.204,0.434,0.885,0.0,0.0811,-7.367,0.0396,93.999,0.843,4,1,66,48,classic_rock,1972
7Dm3dV3WPNdTgxoNY7YFnc,Fleetwood Mac,The Chain - Remastered,0.0517,0.522,0.755,6.63e-05,0.0781,-6.95,0.0524,151.796,0.637,9,1,65,81,"album_rock, classic_rock, rock, soft_rock, yacht_rock",1977
2BY7ALEWdloFHgQZG6VMLA,Looking Glass,Brandy (You're A Fine Girl),0.396,0.716,0.625,1.97e-05,0.134,-11.369,0.0601,125.276,0.826,1,0,76,58,sunshine_pop,1972
2ccUQnjjNWT0rsNnsBpsCA,Cheap Trick,Surrender,0.00717,0.524,0.955,8.77e-06,0.659,-7.081,0.0411,133.849,0.869,0,1,70,62,"album_rock, beatlesque, classic_rock, glam_metal, glam_rock, hard_rock, heartland_rock, mellow_gold, power_pop, rock, soft_rock",1978
2tbdjsdJ9xtyunKnZBkGxF,Yusuf / Cat Stevens,Father And Son,0.615,0.497,0.343,3.13e-05,0.099,-11.482,0.0369,136.118,0.407,7,1,0,71,"british_folk, classic_rock, folk, folk_rock, mellow_gold, singer-songwriter",1970
7x46AiwIPkngCwFAu1OCey,Redbone,Come And Get Your Love,0.231,0.793,0.481,0.00122,0.06,-14.246,0.0278,107.744,0.97,2,1,31,60,"native_american, native_american_contemporary",1982
7kv7zBjMtVf0eIJle2VZxn,Glen Campbell,Southern Nights,0.0989,0.697,0.813,0.0232,0.583,-8.89,0.0315,95.301,0.85,11,0,73,62,"adult_standards, arkansas_country, classic_country_pop, folk_rock, mellow_gold, nashville_sound, singer-songwriter, soft_rock",1977
2gtyxGltXhzFQ4UNMTmzpy,Cheap Trick,I Want You to Want Me - Live at Budokan: The Complete Concert,0.00769,0.321,0.869,0.00491,0.376,-8.732,0.0352,206.568,0.496,9,1,33,62,"album_rock, beatlesque, classic_rock, glam_metal, glam_rock, hard_rock, heartland_rock, mellow_gold, power_pop, rock, soft_rock",1978
2obblQ6tcePeOEVJV6nEGD,Harry Chapin,Cat's In The Cradle,0.234,0.489,0.578,0.0,0.123,-9.766,0.0418,78.111,0.511,10,1,67,52,"classic_rock, country_rock, folk, folk_rock, heartland_rock, mellow_gold, singer-songwriter, soft_rock",1974
6PIEE443qM0IS279RdW24q,Harry McClintock,The Big Rock Candy Mountain,0.871,0.668,0.172,0.0,0.095,-13.835,0.2,94.51,0.573,0,1,56,39,traditional_folk,2002
7o2CTH4ctstm8TNelqjb51,Guns N' Roses,Sweet Child O' Mine,0.0866,0.454,0.91,0.0996,0.116,-7.766,0.0448,125.116,0.629,6,1,63,80,"glam_metal, hard_rock, rock",1987
4yjz1aazw6R8ZURpGbCAkp,Sam Cooke,Bring It On Home To Me,0.617,0.482,0.569,0.0,0.155,-5.897,0.0328,70.843,0.609,0,1,55,68,"classic_soul, soul, vocal_jazz",2003
1chu8wc9zbNqTQ2ahROys1,George Harrison,My Sweet Lord,0.0705,0.537,0.685,0.0,0.0839,-8.935,0.0333,120.965,0.542,1,0,0,67,"album_rock, beatlesque, classic_rock, folk_rock, mellow_gold, rock, singer-songwriter, soft_rock",1970
252YuUdUaC5OojaBU0H1CP,Jay & The Americans,Come A Little Bit Closer,0.52,0.636,0.684,0.0015,0.534,-9.302,0.057,132.509,0.881,3,1,66,51,"bubblegum_pop, classic_garage_rock, doo-wop, merseybeat, rock-and-roll",1964
3qrEG6rQ9Qm72MNWeUKKiU,Silver,Wham Bam Shang-A-Lang,0.353,0.65,0.759,0.0,0.155,-4.932,0.0355,121.454,0.943,1,1,66,48,unknown,1976
75GQIYnRaBg7ndHxhfYuQy,Raspberries,Go All The Way,0.548,0.305,0.849,0.000134,0.0995,-4.892,0.0999,134.287,0.555,9,1,64,47,"beatlesque, jangle_pop, power_pop",1972
2AY2gnEHnAKwR6nAfdG0Zq,The Sneepers,"Guardians Inferno - From ""Guardians of the Galaxy Vol. 2""",0.00114,0.631,0.687,0.147,0.3,-6.244,0.0273,129.962,0.374,8,1,0,37,unknown,2017
6Ie9yuocD61v7hrh02moc6,Parliament,Flash Light,0.28,0.704,0.735,0.149,0.475,-10.426,0.0594,105.182,0.681,10,1,1,53,"afrofuturism, funk, funk_rock, p_funk, soul",1977
6mib3N4E8PZHAGQ3xy7bho,David Bowie,Moonage Daydream - 2012 Remastered Version,0.0408,0.56,0.605,0.000162,0.0585,-11.209,0.0348,144.478,0.756,11,0,70,78,"art_rock, classic_rock, glam_rock, permanent_wave, rock",1972
2hE5Lm5XOHR4t3xlhIFauP,Elvin Bishop,Fooled Around And Fell In Love,0.042,0.633,0.621,0.0172,0.186,-11.494,0.0313,113.325,0.593,10,1,62,50,"country_rock, southern_rock",1975
6cuKJ1bFFy4OjfkCI9YBqc,10cc,I'm Not In Love,0.685,0.404,0.523,0.000498,0.282,-15.7,0.0575,133.738,0.164,4,1,0,60,"album_rock, art_rock, classic_rock, folk_rock, glam_rock, mellow_gold, new_romantic, soft_rock, symphonic_rock, yacht_rock",1975
383Xl5QTigwj3QiA3Qc6S7,The Charlie Daniels Band,The Devil Went Down to Georgia,0.155,0.523,0.626,0.0,0.0869,-9.425,0.0523,134.127,0.917,0,1,70,59,"album_rock, classic_rock, country, country_rock, heartland_rock, southern_rock",1973
78WVLOP9pN0G3gRLFy1rAa,Billy Joel,Piano Man,0.618,0.334,0.477,4.17e-06,0.312,-8.806,0.0276,179.239,0.405,0,1,65,77,"album_rock, classic_rock, heartland_rock, mellow_gold, piano_rock, rock, singer-songwriter, soft_rock",1973
3M8FzayQWtkvOhqMn2V4T2,Bill Withers,Lean on Me,0.782,0.619,0.22,1.19e-05,0.124,-13.843,0.0672,75.143,0.426,0,1,72,73,"funk, quiet_storm, soul",1972
52Rp3xBJFYYdmpgzDy0Quf,Blondie,The Tide Is High,0.0417,0.779,0.676,0.0329,0.125,-7.258,0.0259,96.961,0.962,11,1,62,70,"candy_pop, new_wave_pop, permanent_wave, power_pop, rock",1999
4EEjMyQub6tgFVshlM9j1M,Jimmy Buffett,Margaritaville,0.711,0.8,0.545,0.00191,0.104,-13.637,0.0357,124.943,0.861,2,1,68,68,unknown,1977
50xwQXPtfNZFKFeZ0XePWc,The Beatles,Yellow Submarine - Remastered,0.531,0.604,0.549,0.0,0.438,-9.873,0.0389,111.398,0.696,1,1,59,84,"beatlesque, british_invasion, classic_rock, merseybeat, psychedelic_rock, rock",1966
3H7sv3Krffn15BufUuXzf3,The Beatles,Hey Jude - Remastered 2015,0.0112,0.386,0.607,1.38e-05,0.088,-7.7,0.0261,147.207,0.532,10,1,0,84,"beatlesque, british_invasion, classic_rock, merseybeat, psychedelic_rock, rock",2000
0suLngfo7rJoetk7Ub6N8l,The Beatles,Octopus's Garden - Remastered,0.155,0.626,0.512,4.65e-05,0.215,-9.15,0.0247,92.225,0.73,1,0,66,84,"beatlesque, british_invasion, classic_rock, merseybeat, psychedelic_rock, rock",1969
45yEy5WJywhJ3sDI28ajTm,The Beatles,Here Comes The Sun - Remastered,0.0339,0.557,0.54,0.00248,0.179,-10.484,0.0347,129.171,0.394,9,1,0,84,"beatlesque, british_invasion, classic_rock, merseybeat, psychedelic_rock, rock",1969
0MKqeOVdZcUFGJvWpGCKbG,The Beatles,Come Together - Remastered,0.0302,0.533,0.376,0.248,0.0926,-11.913,0.0393,165.007,0.187,9,0,0,84,"beatlesque, british_invasion, classic_rock, merseybeat, psychedelic_rock, rock",1969
4Z1fbYp0HuxLBje4MOZcSD,The Beatles,Twist And Shout - Remastered 2009,0.641,0.482,0.849,7.74e-06,0.0414,-9.198,0.0452,124.631,0.937,2,1,0,84,"beatlesque, british_invasion, classic_rock, merseybeat, psychedelic_rock, rock",1963
1vxw6aYJls2oq3gW0DujAo,Gnarls Barkley,Crazy,0.0505,0.855,0.587,0.00714,0.105,-4.589,0.0336,111.97,0.64,8,1,79,64,"atl_hip_hop, neo_soul",2006
1yKu2MhpwzDXXH2tzG6xoa,Weezer,Beverly Hills,0.0932,0.693,0.823,0.0,0.328,-3.761,0.0726,87.904,0.741,5,1,72,73,"alternative_rock, modern_power_pop, modern_rock, permanent_wave, rock",2005
7jIFGkTBIK1UwWaEXMW2Nh,Tom Cochrane,Life Is A Highway,0.0457,0.683,0.897,5.18e-06,0.286,-3.455,0.0465,103.051,0.752,5,1,67,52,"canadian_singer-songwriter, classic_canadian_rock, mellow_gold",1991
3v9xlH6BpmRbqL7hgNJhfT,The Beach Boys,I Get Around (Mono),0.36,0.39,0.625,0.0,0.0663,-7.813,0.0537,144.338,0.514,9,0,69,72,"baroque_pop, classic_rock, folk_rock, mellow_gold, psychedelic_rock, rock, sunshine_pop",1964
6N1EjQjnvhOjFrF6oUmGPa,Bryan Adams,Summer Of '69,0.0115,0.505,0.71,2.58e-06,0.0977,-10.853,0.0371,138.907,0.771,2,1,40,75,"canadian_pop, canadian_singer-songwriter, classic_canadian_rock, heartland_rock, mellow_gold, soft_rock",1984
2F4FNcz68howQWD4zaGJSi,The Tokens,The Lion Sleeps Tonight (Wimoweh),0.743,0.321,0.474,0.0,0.204,-9.383,0.0348,121.199,0.804,5,1,63,49,"doo-wop, sunshine_pop",1994
25yQPHgC35WNnnOUqFhgVR,The Beatles,Lucy In The Sky With Diamonds - Remastered,0.0469,0.311,0.325,0.0,0.139,-9.042,0.0283,65.09,0.668,2,1,68,84,"beatlesque, british_invasion, classic_rock, merseybeat, psychedelic_rock, rock",1967
3xMSaDC9TU6AQJIsxQB7MK,The Beatles,All You Need Is Love - Remastered 2009,0.346,0.4,0.48,3.1e-05,0.155,-7.768,0.0295,103.436,0.653,7,1,0,84,"beatlesque, british_invasion, classic_rock, merseybeat, psychedelic_rock, rock",1967
0vZ97gHhemKm6c64hTfJNA,The Beatles,"Hello, Goodbye - Remastered",0.306,0.479,0.733,2.4e-05,0.414,-8.753,0.0256,99.307,0.806,0,1,61,84,"beatlesque, british_invasion, classic_rock, merseybeat, psychedelic_rock, rock",1967
0wz1LjDb9ZNEYwOmDJ3Q4b,The Beach Boys,Surfin' U.S.A.,0.661,0.55,0.854,0.0,0.112,-5.968,0.036,159.231,0.965,3,1,73,72,"baroque_pop, classic_rock, folk_rock, mellow_gold, psychedelic_rock, rock, sunshine_pop",1963
2fY6tqgrlrg1ky9fgs0t5u,Bon Jovi,Wanted Dead Or Alive,0.137,0.257,0.803,0.0156,0.297,-3.886,0.0411,150.818,0.294,7,1,0,78,"glam_metal, rock",1986
5RsUlxLto4NZbhJpqJbHfN,Rick Springfield,Jessie's Girl,0.165,0.727,0.834,0.0,0.105,-5.851,0.0496,131.7,0.816,2,1,73,60,"album_rock, australian_rock, classic_rock, glam_metal, hard_rock, heartland_rock, mellow_gold, new_romantic, new_wave_pop, soft_rock, yacht_rock",1981
4o6BgsqLIBViaGVbx5rbRk,Daryl Hall & John Oates,You Make My Dreams - Remastered,0.234,0.751,0.501,0.112,0.0467,-12.151,0.0551,167.057,0.902,5,1,80,72,"album_rock, classic_rock, heartland_rock, mellow_gold, rock, singer-songwriter, soft_rock, yacht_rock",1980
0cGG2EouYCEEC3xfa0tDFV,Soft Cell,Tainted Love,0.462,0.5,0.501,0.0,0.26,-8.284,0.0376,144.438,0.623,0,0,80,64,"new_romantic, new_wave, new_wave_pop, synthpop",1981
2R7858bg0GHuBBxjTyOL7N,George Michael,Careless Whisper,0.232,0.583,0.545,0.0,0.133,-11.698,0.0351,153.249,0.801,2,0,60,73,new_wave_pop,1986
6b8IKVufOkAawvQVguQxmo,Gloria Gaynor,I Will Survive,0.0154,0.773,0.641,0.00104,0.302,-10.375,0.0421,116.287,0.66,0,1,0,64,"disco, soft_rock",1999
3SdTKo2uVsxFblQjpScoHy,Ben E. King,Stand By Me,0.57,0.65,0.306,7.07e-06,0.0707,-9.443,0.0393,118.068,0.605,9,1,81,65,"rock-and-roll, soul",1962
7lsHm837GKkvkCyDfy0PIi,Queen,"Killer Queen - Live At The Hammersmith Odeon, London / December 1975",0.164,0.549,0.816,0.0,0.802,-8.106,0.0489,125.076,0.42,10,1,37,85,"classic_rock, glam_rock, rock",2015
5EWPGh7jbTNO2wakv8LjUI,Lynyrd Skynyrd,Free Bird,0.0738,0.249,0.834,9.48e-05,0.0924,-8.21,0.0577,118.223,0.338,0,1,79,73,"album_rock, classic_rock, hard_rock, rock, southern_rock",1973
1Aih5Ev0K3tZ2rEmxfoqT2,Michael Andrews,Mad World,0.958,0.562,0.0915,0.0,0.108,-13.666,0.0297,87.274,0.33,3,1,3,53,unknown,2001
2374M0fQpWi3dLnB54qaLX,Toto,Africa,0.257,0.671,0.373,8.01e-05,0.0481,-18.064,0.0323,92.718,0.732,9,1,85,73,"album_rock, classic_rock, hard_rock, mellow_gold, rock, soft_rock, yacht_rock",1982
4yugZvBYaoREkJKtbG08Qr,Eagles,Take It Easy,0.343,0.575,0.67,4.95e-06,0.129,-10.39,0.0318,139.191,0.74,7,1,79,76,"album_rock, classic_rock, heartland_rock, mellow_gold, rock, soft_rock, yacht_rock",1972
57460SJgSpCXaRJ9YIYHxy,Canned Heat,Going Up The Country,0.806,0.653,0.239,0.0146,0.132,-18.54,0.0453,80.392,0.765,5,0,63,57,"blues, blues_rock, classic_rock, country_rock, electric_blues, folk_rock, psychedelic_rock",1987
37BTh5g05cxBIRYMbw8g2T,Toto,Rosanna,0.0208,0.365,0.513,0.000147,0.205,-13.034,0.0357,80.647,0.739,7,0,74,73,"album_rock, classic_rock, hard_rock, mellow_gold, rock, soft_rock, yacht_rock",1982
3bN4tg6rnNPy9GCkGhym4T,The Police,Message In A Bottle - Remastered 2003,0.0338,0.577,0.808,1.33e-05,0.221,-7.04,0.039,151.008,0.869,1,0,0,76,"album_rock, classic_rock, permanent_wave, rock",1979
6YffUZJ2R06kyxyK6onezL,Johnny Cash,Ring of Fire - Mono Version,0.623,0.659,0.585,0.000213,0.348,-8.189,0.0288,104.111,0.784,7,1,72,74,"arkansas_country, outlaw_country, rock",1963
3G7tRC24Uh09Hmp1KZ7LQ2,The Monkees,I'm a Believer,0.707,0.526,0.775,2.05e-05,0.217,-6.05,0.0352,80.106,0.962,0,1,76,64,"album_rock, beatlesque, bubblegum_pop, classic_rock, folk_rock, heartland_rock, mellow_gold, rock-and-roll, singer-songwriter, soft_rock, sunshine_pop",1967
4ZoBC5MhSEzuknIgAkBaoT,Billy Joel,My Life,0.108,0.741,0.647,0.00139,0.0555,-12.878,0.0427,131.097,0.804,2,1,73,77,"album_rock, classic_rock, heartland_rock, mellow_gold, piano_rock, rock, singer-songwriter, soft_rock",1978
1e0hllQ23AG0QGFgezgLOq,The Beatles,Yesterday - Remastered,0.879,0.332,0.179,0.0,0.0886,-11.83,0.0326,96.529,0.315,5,1,0,84,"beatlesque, british_invasion, classic_rock, merseybeat, psychedelic_rock, rock",1965
3SdingSsFcZDZAyvcJbgAw,The Beatles,Can't Buy Me Love - Remastered,0.283,0.483,0.677,0.0,0.321,-5.91,0.0593,170.72,0.842,0,1,67,84,"beatlesque, british_invasion, classic_rock, merseybeat, psychedelic_rock, rock",1964
5V1AHQugSTASVez5ffJtFo,The Beatles,Let It Be - Remastered,0.631,0.443,0.403,0.0,0.111,-8.339,0.0322,143.462,0.41,0,1,0,84,"beatlesque, british_invasion, classic_rock, merseybeat, psychedelic_rock, rock",1970
2zO5cQdHLBOPlnQqWeNCFM,The Beatles,Ticket To Ride - Remastered,0.0457,0.519,0.85,0.0,0.233,-6.777,0.0678,123.419,0.749,9,1,0,84,"beatlesque, british_invasion, classic_rock, merseybeat, psychedelic_rock, rock",1965
7DD7eSuYSC5xk2ArU62esN,The Beatles,Help! - Remastered,0.188,0.534,0.725,0.0,0.0994,-7.576,0.0332,95.003,0.763,6,0,72,84,"beatlesque, british_invasion, classic_rock, merseybeat, psychedelic_rock, rock",1965
2RnPATK99oGOZygnD2GTO6,The Beatles,With A Little Help From My Friends - Remastered,0.365,0.705,0.515,0.0,0.389,-9.343,0.0337,112.035,0.803,4,1,67,84,"beatlesque, british_invasion, classic_rock, merseybeat, psychedelic_rock, rock",1967
0hKRSZhUGEhKU6aNSPBACZ,The Beatles,A Day In The Life - Remastered,0.29,0.364,0.457,0.000106,0.922,-14.162,0.0675,163.219,0.175,4,0,64,84,"beatlesque, british_invasion, classic_rock, merseybeat, psychedelic_rock, rock",1967
5CQ30WqJwcep0pYcV4AMNc,Led Zeppelin,Stairway To Heaven,0.58,0.338,0.34,0.0032,0.116,-12.049,0.0339,82.433,0.197,9,0,80,78,"album_rock, classic_rock, hard_rock, rock",1971
63rva3TBizr6x1Yp5uwKfD,The Mamas & The Papas,California Dreamin',0.628,0.554,0.667,0.0,0.0486,-10.226,0.0342,112.749,0.597,1,0,56,68,"classic_rock, folk, folk_rock, mellow_gold, psychedelic_rock, rock, soft_rock, sunshine_pop",1966
40riOy7x9W7GXjyGp4pjAv,Eagles,Hotel California - Remastered,0.00574,0.579,0.508,0.000494,0.0575,-9.484,0.027,147.125,0.609,2,1,85,76,"album_rock, classic_rock, heartland_rock, mellow_gold, rock, soft_rock, yacht_rock",1976
6zeE5tKyr8Nu882DQhhSQI,Kansas,Dust in the Wind,0.367,0.475,0.322,0.00056,0.11,-10.687,0.0283,93.503,0.387,7,1,79,66,"album_rock, classic_rock, hard_rock, heartland_rock, mellow_gold, progressive_rock, rock, soft_rock",1977
1jNOi6m3Hn8nLEeHCp5Msr,The White Stripes,Seven Nation Army,0.00679,0.753,0.457,0.484,0.311,-7.709,0.0767,123.913,0.297,0,1,0,72,"alternative_rock, blues_rock, detroit_rock, garage_rock, modern_blues_rock, permanent_wave, punk_blues, rock",2003
64UioB4Nmwgn2f4cbIpAkl,Billy Joel,It's Still Rock and Roll to Me,0.0994,0.752,0.684,0.0,0.0897,-7.599,0.15,141.075,0.539,0,1,72,77,"album_rock, classic_rock, heartland_rock, mellow_gold, piano_rock, rock, singer-songwriter, soft_rock",1980
4pbJqGIASGPr0ZpGpnWkDn,Queen,We Will Rock You - Remastered,0.676,0.692,0.497,0.0,0.259,-7.316,0.119,81.308,0.475,2,1,80,85,"classic_rock, glam_rock, rock",1977
2zYzyRzz6pRmhPzyfMEC8s,AC/DC,Highway to Hell,0.061,0.574,0.913,0.00158,0.156,-4.793,0.133,115.728,0.423,6,0,85,82,"australian_rock, hard_rock, rock",1979
5qRJD1yaLJ5s0J3JpbgnwA,Electric Light Orchestra,Evil Woman,0.461,0.703,0.58,2.74e-05,0.518,-8.611,0.0282,119.855,0.896,9,0,61,71,"album_rock, art_rock, beatlesque, classic_rock, glam_rock, mellow_gold, rock, soft_rock, symphonic_rock",1972
6uAm7pG66O1XesXS9bpHSF,Lizzo,Good As Hell,0.285,0.684,0.905,0.0,0.525,-3.187,0.0765,95.985,0.492,0,0,0,78,"escape_room, minnesota_hip_hop, pop, trap_queen",2016
4vBDAxKllafwCMDWD76atv,The Drifters,This Magic Moment - Single/LP Version,0.455,0.271,0.599,3.08e-06,0.11,-4.63,0.0326,136.169,0.705,0,1,57,60,"adult_standards, doo-wop, rock-and-roll, rockabilly, soul",1988
7L3b6iaVhDVjfo52Hbvh9Z,Stevie Nicks,Edge of Seventeen - Remastered,0.327,0.591,0.804,5.98e-06,0.0818,-7.299,0.0454,111.457,0.658,0,1,72,67,heartland_rock,1981
5AhDb4oM6f4YmHPXW123Fg,The Soggy Bottom Boys,"I Am A Man Of Constant Sorrow - From “O Brother, Where Art Thou” Soundtrack / Radio Station Version",0.69,0.568,0.308,0.0,0.104,-13.063,0.0274,85.917,0.721,5,1,0,48,outlaw_country,2000
67oyFnjJnn78fZP9KjeZx0,Supertramp,Goodbye Stranger - 2010 Remastered,0.607,0.42,0.668,0.016,0.0585,-7.35,0.0517,125.391,0.338,1,1,69,70,"album_rock, art_rock, classic_rock, glam_rock, mellow_gold, piano_rock, progressive_rock, rock, soft_rock, symphonic_rock",1979
4alHo6RGd0D3OUbTPExTHN,The Cars,Just What I Needed,0.0152,0.619,0.579,6.4e-05,0.0858,-9.307,0.0473,127.224,0.69,4,1,74,67,"album_rock, classic_rock, hard_rock, mellow_gold, new_romantic, new_wave, new_wave_pop, permanent_wave, power_pop, rock, singer-songwriter, soft_rock, synthpop",1978
1SRkKyJ2JjMZgyDWC30zKv,The Cars,My Best Friend's Girl,0.0811,0.799,0.608,0.0137,0.102,-8.193,0.0411,121.915,0.963,5,1,66,67,"album_rock, classic_rock, hard_rock, mellow_gold, new_romantic, new_wave, new_wave_pop, permanent_wave, power_pop, rock, singer-songwriter, soft_rock, synthpop",1978
7hVhRCDV100Jq26NGR7adw,The Cars,Good Times Roll,0.0951,0.607,0.662,8.27e-05,0.125,-9.456,0.0278,107.643,0.629,4,1,64,67,"album_rock, classic_rock, hard_rock, mellow_gold, new_romantic, new_wave, new_wave_pop, permanent_wave, power_pop, rock, singer-songwriter, soft_rock, synthpop",1978
4rcHWl68ai6KvpXlc8vbnE,REO Speedwagon,Keep on Loving You - Remastered,0.0519,0.306,0.722,0.0,0.117,-5.963,0.034,174.732,0.41,0,1,74,65,"album_rock, classic_rock, glam_metal, hard_rock, heartland_rock, mellow_gold, rock, soft_rock",1980
5gys5nzVQIYhgHIfiOJYva,REO Speedwagon,Take It On the Run - Remastered,0.0958,0.371,0.758,0.0,0.116,-5.679,0.036,77.81,0.452,7,1,68,65,"album_rock, classic_rock, glam_metal, hard_rock, heartland_rock, mellow_gold, rock, soft_rock",1980
2BG0KgG8XPPijzrfOmGpzd,Billy Joel,Stiletto,0.0222,0.616,0.526,0.0507,0.0541,-15.762,0.0688,96.108,0.455,5,1,47,77,"album_rock, classic_rock, heartland_rock, mellow_gold, piano_rock, rock, singer-songwriter, soft_rock",1978
5lXcSvHRVjQJ3LB2rLKQog,Stevie Wonder,Superstition - Single Version,0.0887,0.65,0.658,0.00403,0.0526,-10.908,0.085,100.541,0.883,10,0,0,76,"motown, soul",1996
5ChkMS8OtdzJeqyybCc9R5,Michael Jackson,Billie Jean,0.0236,0.92,0.654,0.0153,0.036,-3.051,0.0401,117.046,0.847,11,0,82,83,"r&b, soul",2008
27L8sESb3KR79asDUBu8nW,Fountains Of Wayne,Stacy's Mom,0.00207,0.774,0.75,1.78e-05,0.0808,-4.927,0.0412,118.015,0.927,11,0,75,58,"pop_rock, power_pop",2003
4gs07VlJST4bdxGbBsXVue,John Mayer,Heartbreak Warfare,0.191,0.624,0.554,0.00131,0.299,-8.113,0.0225,97.031,0.311,2,1,66,78,"neo_mellow, singer-songwriter",2009
7hR5toSPEgwFZ78jfHdANM,John Mayer,Half of My Heart,0.435,0.681,0.593,0.000117,0.106,-9.327,0.0251,115.058,0.731,5,1,67,78,"neo_mellow, singer-songwriter",2009
5gbxzSqABThINGDb7vIiwe,John Mayer,Edge of Desire,0.326,0.606,0.441,0.0128,0.116,-9.303,0.0272,66.443,0.455,9,1,62,78,"neo_mellow, singer-songwriter",2009
2pNllR1aL6MFh1npf0376T,John Mayer,Vultures - Live at the Nokia Theatre,0.357,0.745,0.609,0.00734,0.958,-10.14,0.0331,99.939,0.609,9,1,49,78,"neo_mellow, singer-songwriter",2008
2vFYhHS8ycUITvZYownH5K,John Mayer,Belief - Live at the Nokia Theatre,0.273,0.592,0.894,0.0178,0.694,-6.078,0.0627,101.245,0.387,2,0,48,78,"neo_mellow, singer-songwriter",2008
4NVQK1qNqgLYmFk90pE4vm,John Mayer,No Such Thing - Live at C.W. Mitchell Pavillion,0.00469,0.466,0.907,0.0,0.887,-5.006,0.0451,133.551,0.56,9,1,27,78,"neo_mellow, singer-songwriter",2004
2d1ToVfmJCMDlzeb0CfH0g,Rascal Flatts,Mayberry - Live In Concert,0.118,0.508,0.854,0.0,0.664,-5.672,0.0401,89.999,0.599,11,1,12,69,"contemporary_country, country, country_road",2009
5EhPC1bNih13D26fGGO0OE,Rascal Flatts,Stand (Rascal Flatts),0.0238,0.603,0.761,0.0,0.235,-4.753,0.0314,93.858,0.526,0,1,0,69,"contemporary_country, country, country_road",2006
5zmaypMaWb21FUGBxbw8hT,The Goo Goo Dolls,Black Balloon,0.057,0.339,0.625,0.000102,0.229,-8.57,0.028,104.68,0.334,1,1,62,71,"neo_mellow, permanent_wave, pop_rock, post-grunge",1998
4KqTGPPmXowMPEoShSVOta,The Goo Goo Dolls,Here Is Gone,0.00052,0.338,0.685,0.000512,0.109,-5.178,0.0322,102.192,0.221,1,1,60,71,"neo_mellow, permanent_wave, pop_rock, post-grunge",2002
1wt8PzNPhWi5o0voZjzhMs,The Goo Goo Dolls,Let Love In,0.015,0.531,0.908,0.00346,0.135,-2.822,0.0408,118.935,0.174,2,1,46,71,"neo_mellow, permanent_wave, pop_rock, post-grunge",2006
0nnwn7LWHCAu09jfuH1xTA,The Goo Goo Dolls,Slide,0.00483,0.395,0.843,0.0,0.0404,-4.476,0.0374,112.423,0.481,8,1,73,71,"neo_mellow, permanent_wave, pop_rock, post-grunge",1998
4ucLHLiSjvkCz5Lr5dlVUj,Maroon 5,Never Gonna Leave This Bed,0.11,0.609,0.81,0.0,0.246,-4.207,0.0296,117.364,0.47,11,1,53,85,pop,2010
2t2CoOfwakFAexhvMmWtTb,Maroon 5,Just A Feeling,0.147,0.603,0.618,0.0,0.105,-5.098,0.0284,149.955,0.295,3,1,49,85,pop,2010
